617,Calgary International Airport,Calgary,CA
618,Calicut International Airport,Calicut,IN
619,Calvi-Sainte-Catherine Airport,Calvi/Sainte-Catherine,FR
620,Cam Ranh Airport,Nha Trang,VN
621,Cambridge Airport,Cambridge,GB
622,Cambridge Bay Airport,Cambridge Bay,CA
623,Cameri Air Base [MIL],Cameri (NO),IT
624,Camilo Daza International Airport,Cúcuta,CO
625,Camp Pendleton MCAS (Munn Field) Airport,Oceanside,US
626,Campbell AAF (Fort Campbell) Air Field,Fort Campbell/Hopkinsville,US
627,Campbell River Airport,Campbell River,CA
628,Campbeltown Airport,Campbeltown,GB
629,Câmpia Turzii Air Base,Câmpia Turzii,RO
630,Campo de Marte Airport,São Paulo,BR
631,Campo Délio Jardim de Mattos Airport,Rio De Janeiro,BR
632,Campo Fontenelle Airport,Pirassununga,BR
633,Campo Grande Airport,Campo Grande,BR
634,Can Tho International Airport,Can Tho,VN
635,Canaima Airport,Canaima,VE
636,Çanakkale Airport,Çanakkale,TR
637,Cañal Bajo Carlos - Hott Siebert Airport,Osorno,CL
638,Canberra International Airport,Canberra,AU
639,Cancún International Airport,Cancún,MX
640,Canefield Airport,Canefield,DM
641,Cannes-Mandelieu Airport,Cannes/Mandelieu,FR
642,Cannon Air Force Base,Clovis,US
643,Canoas Air Force Base,Porto Alegre,BR
644,Canouan Airport,Canouan,VC
645,Canton Island Airport,Abariringa,KI
646,Cap FAP David Abenzur Rengifo International Airport,Pucallpa,PE
647,Cap Haitien International Airport,Cap Haitien,HT
648,Cap Manuel Niño International Airport,Changuinola,PA
649,Cap Skirring Airport,Cap Skirring,SN
650,Cape Canaveral AFS Skid Strip,Cocoa Beach,US
651,Cape Dorset Airport,Cape Dorset,CA
652,Cape Girardeau Regional Airport,Cape Girardeau,US
653,Cape Lisburne LRRS Airport,Cape Lisburne,US
654,Cape May County Airport,Wildwood,US
655,Cape Newenham LRRS Airport,Cape Newenham,US
656,Cape Romanzof LRRS Airport,Cape Romanzof,US
657,Cape Town International Airport,Cape Town,ZA
658,Capital City Airport,Lansing,US
659,Capitán Aníbal Arab Airport,Cobija,BO
660,Capitán Av. Salvador Ogaya G. airport,Puerto Suárez,BO
661,Capitan Corbeta CA Curbelo International Airport,Punta del Este,UY
662,Capitan D Daniel Vazquez Airport,San Julian,AR
663,Capitan FAP Carlos Martinez De Pinillos International Airport,Trujillo,PE
664,Capitán FAP Guillermo Concha Iberico International Airport,Piura,PE
665,Capitan FAP Jose A Quinones Gonzales International Airport,Chiclayo,PE
666,Capitan FAP Pedro Canga Rodriguez Airport,Tumbes,PE
667,Capitán FAP Renán Elías Olivera International Airport,Pisco,PE
668,Capitan Fuentes Martinez Airport Airport,Porvenir,CL
669,Capitan Montes Airport,Talara,PE
670,Capitan Nicolas Rojas Airport,Potosí,BO
671,Capitan Oriel Lea Plaza Airport,Tarija,BO
672,Capitan V A Almonacid Airport,La Rioja,AR
673,Captain Rogelio Castillo National Airport,Celaya,MX
674,Carajás Airport,Parauapebas,BR
675,Caransebe? Airport,Caransebe?,RO
676,Caravelas Airport,Caravelas,BR
677,Carcassonne Airport,Carcassonne/Salvaza,FR
678,Çardak Airport,Denizli,TR
679,Cardiff International Airport,Cardiff,GB
680,Caribou Municipal Airport,Caribou,US
681,Carlisle Airport,Carlisle,GB
682,Carlos Manuel de Cespedes Airport,Bayamo,CU
683,Carlos Miguel Gimenez Airport,Pilar,PY
684,Carlos Rovirosa Pérez International Airport,Villahermosa,MX
685,Carnarvon Airport,Carnarvon,AU
686,Carora Airport,Carora,VE
687,Carrasco International /General C L Berisso Airport,Montevideo,UY
688,Carriel Sur Airport,Concepcion,CL
689,Cartwright Airport,Cartwright,CA
690,Casa De Campo International Airport,La Romana,DO
691,Casale Monferrato Airport,Casale Monferrato,IT
692,Cascavel Airport,Cascavel,BR
693,Casement Air Base,Baldonnel,IE
694,?áslav Air Base,?áslav,CZ
695,Casper-Natrona County International Airport,Casper,US
696,Cassidy International Airport,Banana,KI
697,Castellón-Costa Azahar Airport,Castellón de la Plana,ES
698,Castle Airport,Merced,US
699,Castlegar/West Kootenay Regional Airport,Castlegar,CA
700,Castres-Mazamet Airport,Castres/Mazamet,FR
701,Cat Bi International Airport,Haiphong,VN
702,Cat Lake Airport,Cat Lake,CA
703,Catamarca Airport,Catamarca,AR
704,Catania-Fontanarossa Airport,Catania,IT
705,Cataratas Del Iguazú International Airport,Puerto Iguazu,AR
706,Cataratas International Airport,Foz Do Iguaçu,BR
707,Catarman National Airport,Catarman,PH
708,Catumbela Airport,Catumbela,AO
709,Cauayan Airport,Cauayan City,PH
710,Cavern City Air Terminal,Carlsbad,US
711,Caye Caulker Airport,Caye Caulker,BZ
712,Caye Chapel Airport,Caye Chapel,BZ
713,Cayenne-Rochambeau Airport,Cayenne / Rochambeau,GF
714,Cazaux (BA 120) Air Base,Cazaux (La Teste-de-Buch),FR
715,Cedar City Regional Airport,Cedar City,US
716,Centennial Airport,Denver,US
717,Central Illinois Regional Airport at Bloomington-Normal,Bloomington/Normal,US
718,Central Nebraska Regional Airport,Grand Island,US
719,Central Wisconsin Airport,Mosinee,US
720,Centralia / James T. Field Memorial Aerodrome,Centralia,CA
721,Cerklje Airport,Cerklje ob Krki,SI
722,Cerro Moreno Airport,Antofagasta,CL
723,Cervia Air Base,Cervia,IT
724,Cewice Military Airport,L?bork,PL
725,CFB Bagotville,Bagotville,CA
726,CFB Cold Lake,Cold Lake,CA
727,CFB Greenwood,Greenwood,CA
728,CFB Trenton,Trenton,CA
729,Cha Eian Airport,Nakhon Si Thammarat,TH
730,Chacalluta Airport,Arica,CL
731,Chachapoyas Airport,Chachapoyas,PE
732,Chachoán Airport,Ambato,EC
733,Chadron Municipal Airport,Chadron,US
734,Chafei Amsei Airport,Barretos,BR
735,Chaitén Airport,Chaiten,CL
736,Chalon-Champforgeuil Airport,Chalon/Champforgueil,FR
737,Châlons-Vatry Air Base,Châlons/Vatry,FR
738,Chambéry-Savoie Airport,Chambéry/Aix-les-Bains,FR
739,Chan Gurney Municipal Airport,Yankton,US
740,Chañaral Airport,Chañaral,CL
741,Chandigarh Airport,Chandigarh,IN
742,Chandler Field,Alexandria,US
743,Chang'an Airport,Baicheng,CN
744,Changbaishan Airport,Baishan,CN
745,Changde Airport,Changde,CN
746,Changhai Airport,Changhai,CN
747,Changi Air Base (East),Singapore,SG
748,Changjin Air Force Base,Changjin,KP
749,Changsha Datuopu Airport/AFB,Changsha,CN
750,Changsha Huanghua International Airport,Changsha,CN
751,Chania International Airport,Souda,GR
752,Chanute Martin Johnson Airport,Chanute,US
753,Chaoyang Airport,Chaoyang,CN
754,Chapais Airport,Chibougamau,CA
755,Chapleau Airport,Chapleau,CA
756,Charles B. Wheeler Downtown Airport,Kansas City,US
757,Charles de Gaulle International Airport,Paris,FR
758,Charles M. Schulz Sonoma County Airport,Santa Rosa,US
759,Charleston Air Force Base-International Airport,Charleston,US
760,Charleville Airport,Charleville,AU
761,Charleville-Mézières Airport,Charleville-Mézières,FR
762,Charlevoix Airport,Charlevoix,CA
763,Charlo Airport,Charlo,CA
764,Charlotte Douglas International Airport,Charlotte,US
765,Charlottesville Albemarle Airport,Charlottesville,US
766,Charlottetown Airport,Charlottetown,CA
767,Châteaudun (BA 279) Air Base,Châteaudun,FR
768,Châteauroux-Déols "Marcel Dassault" Airport,Châteauroux/Déols,FR
769,Chatham Islands-Tuuta Airport,Waitangi,NZ
770,Chaudhary Charan Singh International Airport,Lucknow,IN
771,Chautauqua County-Jamestown Airport,Jamestown,US
772,Chaybukha Airport,Chaybukha,RU
773,Cheboksary Airport,Cheboksary,RU
774,Cheddi Jagan International Airport,Georgetown,GY
775,Cheikh Larbi Tébessi Airport,Tébessi,DZ
776,Chek Lap Kok International Airport,Hong Kong,HK
777,Chelkar Airport,Chelkar,KZ
778,Chelyabinsk Balandino Airport,Chelyabinsk,RU
779,Chengdu Shuangliu International Airport,Chengdu,CN
780,Chengjisihan Airport,Zhalantun,CN
781,Chennai International Airport,Chennai,IN
782,Cheongju International Airport/Cheongju Air Base (K-59/G-513),Cheongju,KR
783,Cherbourg-Maupertus Airport,Cherbourg/Maupertus,FR
784,Cheremshanka Airport,Krasnoyarsk,RU
785,Cherepovets Airport,Cherepovets,RU
786,Cherif Al Idrissi Airport,Al Hoceima,MA
787,Cherkasy International Airport,Cherkasy,UA
788,Chernigovka Air Base,Chernigovka,RU
789,Chernivtsi International Airport,Chernivtsi,UA
790,Chernyakhovsk Naval Air Base,Chernyakhovsk,RU
791,Cherry Capital Airport,Traverse City,US
792,Cherry Point MCAS /Cunningham Field/,Cherry Point,US
793,Cherskiy Airport,Cherskiy,RU
794,Cheryomushki Air Base,Chita,RU
795,Chesterfield Inlet Airport,Chesterfield Inlet,CA
796,Chetumal International Airport,Chetumal,MX
797,Chetwynd Airport,Chetwynd,CA
798,Chevery Airport,Chevery,CA
799,Cheyenne Regional Jerry Olson Field,Cheyenne,US
800,Chhatrapati Shivaji International Airport,Mumbai,IN
801,Chiang Mai International Airport,Chiang Mai,TH
802,Chiang Rai International Airport,Chiang Rai,TH
803,Chiayi Airport,Chiayi City,TW
804,Chicago Executive Airport,Chicago/Prospect Heights/Wheeling,US
805,Chicago Midway International Airport,Chicago,US
806,Chicago O'Hare International Airport,Chicago,US
807,Chicago Rockford International Airport,Chicago/Rockford,US
808,Chichen Itza International Airport,Chichen Itza,MX
809,Chièvres Air Base,Chièvres,BE
810,Chifeng Airport,Chifeng,CN
811,Chihhang Air Base,Taitung City,TW
812,Childress Municipal Airport,Childress,US
813,Chile Chico Airport,Chile Chico,CL
814,Chileka International Airport,Blantyre,MW
815,Chimbu Airport,Kundiawa,PG
816,Chimoio Airport,Chimoio,MZ
817,China Bay Airport,Trincomalee,LK
818,China Lake Naws (Armitage Field) Airport,China Lake,US
819,Chindant Air Base,Borzya,RU
820,Chinggis Khaan International Airport,Ulan Bator,MN
821,Chingozi Airport,Tete,MZ
822,Chios Island National Airport,Chios Island,GR
823,Chippewa County International Airport,Sault Ste Marie,US
824,Chippewa Valley Regional Airport,Eau Claire,US
825,Chi?in?u International Airport,Chi?in?u,MD
826,Chita-Kadala Airport,Chita,RU
827,Chitral Airport,Chitral,PK
828,Chkalovskiy Airport,Moscow,RU
829,Chofu Airport,Tokyo,JP
830,Chokurdakh Airport,Chokurdah,RU
831,Cholet Le Pontreau Airport,Cholet/Le Pontreau,FR
832,Chongqing Air Base,Chongqing,CN
833,Chongqing Jiangbei International Airport,Chongqing,CN
834,Chris Hadfield Airport,Sarnia,CA
835,Christchurch International Airport,Christchurch,NZ
836,Christmas Island Airport,Christmas Island,CX
837,Chubu Centrair International Airport,Tokoname,JP
838,Chuguyevka Air Base,Chuguyevka,RU
839,Chulman Airport,Neryungri,RU
840,Churchill Airport,Churchill,CA
841,Chuuk International Airport,Weno Island,FM
842,Ciampino–G. B. Pastine International Airport,Roma,IT
843,Cibao International Airport,Santiago,DO
844,Cincinnati Municipal Airport Lunken Field,Cincinnati,US
845,Cincinnati Northern Kentucky International Airport,Cincinnati,US
846,City of Colorado Springs Municipal Airport,Colorado Springs,US
847,City of Derry Airport,Derry,GB
848,Ciudad Constitución Airport,Ciudad Constitución,MX
849,Ciudad del Carmen International Airport,Ciudad del Carmen,MX
850,Ciudad Obregón International Airport,Ciudad Obregón,MX
851,Clarence A. Bain Airport,Mangrove Cay,BS
852,Clark International Airport,Angeles City,PH
853,Clear Airport,Clear,US
854,Clermont-Ferrand Auvergne Airport,Clermont-Ferrand/Auvergne,FR
855,Cleveland Hopkins International Airport,Cleveland,US
856,Cloncurry Airport,Cloncurry,AU
857,Cluj-Napoca International Airport,Cluj-Napoca,RO
858,Clyde River Airport,Clyde River,CA
859,Co Ong Airport,Con Dao,VN
860,Coastal Carolina Regional Airport,New Bern,US
861,Coban Airport,Coban,GT
862,Cobb County-Mc Collum Field,Atlanta,US
863,Cochin International Airport,Kochi,IN
864,Cochrane Airport,Cochrane,CA
865,Cochrane Airport,Cochrane,CL
866,Cocos (Keeling) Islands Airport,Cocos (Keeling) Islands,CC
867,Coen Airport,Coen,AU
868,Coeur D'Alene - Pappy Boyington Field,Coeur d'Alene,US
869,Coffs Harbour Airport,Coffs Harbour,AU
870,Cognac-Châteaubernard (BA 709) Air Base,Cognac/Châteaubernard,FR
871,Coimbatore International Airport,Coimbatore,IN
872,Coimbra Airport,Coimbra,PT
873,Cold Bay Airport,Cold Bay,US
874,Coleman A. Young Municipal Airport,Detroit,US
875,Colmar-Houssen Airport,Colmar/Houssen,FR
876,Cologne Bonn Airport,Cologne,DE
877,Colombo Ratmalana Airport,Colombo,LK
878,Colonel Hill Airport,Colonel Hill,BS
879,Columbia Gorge Regional the Dalles Municipal Airport,The Dalles,US
880,Columbia Metropolitan Airport,Columbia,US
881,Columbia Regional Airport,Columbia,US
882,Columbus Air Force Base,Columbus,US
883,Columbus Metropolitan Airport,Columbus,US
884,Columbus Municipal Airport,Columbus,US
885,Comandante Espora Airport,Bahia Blanca,AR
886,Comandante FAP German Arias Graziani Airport,Anta,PE
887,Comandante Gustavo Kraemer Airport,Bagé,BR
888,Comiso Airport,Comiso,IT
889,Comodoro Arturo Merino Benítez International Airport,Santiago,CL
890,Comodoro D.R. Salomón Airport,Malargue,AR
891,Comodoro Pedro Zanni Airport,Pehuajó,AR
892,Comodoro Pierrestegui Airport,Concordia,AR
893,Comox Airport,Comox,CA
894,Conakry International Airport,Conakry,GN
895,Conceição do Araguaia Airport,Conceição Do Araguaia,BR
896,Concord Municipal Airport,Concord,US
897,Congo Town Airport,Andros,BS
898,Congonhas Airport,São Paulo,BR
899,Cooma Snowy Mountains Airport,Cooma,AU
900,Copenhagen Kastrup Airport,Copenhagen,DK
901,Copenhagen Roskilde Airport,Copenhagen,DK
902,Copernicus Wroc?aw Airport,Wroc?aw,PL
903,Coral Harbour Airport,Coral Harbour,CA
904,Córdoba Airport,Córdoba,ES
905,Cork Airport,Cork,IE
906,Cornwall Regional Airport,Cornwall,CA
907,Coronel E Carvajal Airport,Macas,EC
908,Coronel Enrique Soto Cano Air Base,Comayagua,HN
909,Coronel FAP Alfredo Mendivil Duarte Airport,Ayacucho,PE
910,Coronel FAP Carlos Ciriani Santa Rosa International Airport,Tacna,PE
911,Coronel FAP Francisco Secada Vignetta International Airport,Iquitos,PE
912,Corozal Municipal Airport,Corozal,BZ
913,Corpus Christi International Airport,Corpus Christi,US
914,Corpus Christi Naval Air Station/Truax Field,Corpus Christi,US
915,Corrientes Airport,Corrientes,AR
916,Corumbá International Airport,Corumbá,BR
917,Corvallis Municipal Airport,Corvallis,US
918,Coto 47 Airport,Corredores,CR
919,Cotopaxi International Airport,Latacunga,EC
920,Cottbus-Drewitz Airport,Cottbus,DE
921,Coveñas Airport,Coveñas,CO
922,Coventry Airport,Coventry,GB
923,Cox Field,Paris,US
924,Cox's Bazar Airport,Cox's Bazar,BD
925,Cozumel International Airport,Cozumel,MX
926,Craiova Airport,Craiova,RO
927,Cranbrook/Canadian Rockies International Airport,Cranbrook,CA
928,Cranfield Airport,Cranfield,GB
929,Crater Lake-Klamath Regional Airport,Klamath Falls,US
930,Creil Air Base,Creil,FR
931,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,CA
932,Crossville Memorial Whitson Field,Crossville,US
933,Crotone Airport,Crotone,IT
934,Cruzeiro do Sul Airport,Cruzeiro Do Sul,BR
935,Cuatro Vientos Airport,Madrid,ES
936,Çukurhisar Airport,Alpu,TR
937,Cuneo International Airport,Cuneo,IT
938,Curtis Field,Brady,US
939,Curuzu Cuatia Airport,Curuzu Cuatia,AR
940,Cut Bank International Airport,Cut Bank,US
941,Cutral-Co Airport,Cutral-Co,AR
942,Cuyahoga County Airport,Cleveland,US
943,Cycd,Nanaimo,CA
944,Cyril E. King Airport,"Charlotte Amalie, Harry S. Truman Airport",VI
945,Da Nang International Airport,Da Nang,VN
946,Dabolim Airport,Vasco da Gama,IN
947,Daegu Airport,Daegu,KR
948,Daet Airport,Daet,PH
949,Dakhla Airport,Dakhla,EH
950,Dalaman International Airport,Dalaman,TR
951,Dalanzadgad Airport,Dalanzadgad,MN
952,Dalhart Municipal Airport,Dalhart,US
953,Dali Airport,Xiaguan,CN
954,Dallas Fort Worth International Airport,Dallas-Fort Worth,US
955,Dallas Love Field,Dallas,US
956,Damascus International Airport,Damascus,SY
957,Dandong Airport,Dandong,CN
958,Dane County Regional Truax Field,Madison,US
959,Dangriga Airport,Dangriga,BZ
960,Daniel Field,Augusta,US
961,Daniel K Inouye International Airport,Honolulu,US
962,Daniel Oduber Quiros International Airport,Liberia,CR
963,Daniel Z. Romualdez Airport,Tacloban City,PH
964,Danilovo Air Base,Yoshkar Ola,RU
965,Danville Regional Airport,Danville,US
966,Daru Airport,Daru,PG
967,Darwin International Airport,Darwin,AU
968,Dasht-e Naz Airport,Sari,IR
969,Da?oguz Airport,Da?oguz,TM
970,Daugavpils Intrenational Airport,Daugavpils,LV
971,Dauphin Barker Airport,Dauphin,CA
972,Davis Monthan Air Force Base,Tucson,US
973,Davison Army Air Field,Fort Belvoir,US
974,Dawadmi Domestic Airport,Dawadmi,SA
975,Dawei Airport,Dawei,MM
976,Dawson City Airport,Dawson City,CA
977,Dawson Community Airport,Glendive,US
978,Dawson Creek Airport,Dawson Creek,CA
979,Daytona Beach International Airport,Daytona Beach,US
980,DCAE Cosford Air Base,Cosford,GB
981,De Kooy Airport,Den Helder,NL
982,De La Independencia Airport,Rancagua,CL
983,De Peel Air Base,Venray,NL
984,Deadhorse Airport,Deadhorse,US
985,Deadman's Cay Airport,Deadman's Cay,BS
986,Deauville-Saint-Gatien Airport,Deauville,FR
987,Deblin Military Air Base,D?blin,PL
988,Debrecen International Airport,Debrecen,HU
989,Decatur Airport,Decatur,US
990,Decimomannu Air Base,Decimomannu,IT
991,Deelen Air Base,Arnhem,NL
992,Deer Lake Airport,Deer Lake,CA
993,Deering Airport,Deering,US
994,Dehradun Airport,Dehradun,IN
995,Deir ez-Zor Air Base,Deir ez-Zor,SY
996,DeKalb Peachtree Airport,Atlanta,US
997,Del Bajío International Airport,Silao,MX
998,Del Caribe Santiago Mariño International Airport,Isla Margarita,VE
999,Del Rio International Airport,Del Rio,US
1000,Delaware County Johnson Field,Muncie,US
1001,Déline Airport,Déline,CA
1002,Deming Municipal Airport,Deming,US
1003,Deniliquin Airport,Deniliquin,AU
1004,Denver International Airport,Denver,US
1005,Deputado Luiz Eduardo Magalhães International Airport,Salvador,BR
1006,Dera Ghazi Khan Airport,Dera Ghazi Khan,PK
1007,Dera Ismael Khan Airport,Dera Ismael Khan,PK
1008,Derby Field,Lovelock,US
1009,Des Moines International Airport,Des Moines,US
1010,Desert Rock Airport,Mercury,US
1011,Desierto de Atacama Airport,Copiapo,CL
1012,Destin-Ft Walton Beach Airport,Valparaiso,US
1013,Detroit Metropolitan Wayne County Airport,Detroit,US
1014,Devi Ahilyabai Holkar Airport,Indore,IN
1015,Devonport Airport,Devonport,AU
1016,Dhaka / Hazrat Shahjalal International Airport,Dhaka,BD
1017,Diagoras Airport,Rodes Island,GR
1018,Dibrugarh Airport,Dibrugarh,IN
1019,Dickinson Theodore Roosevelt Regional Airport,Dickinson,US
1020,Diego Aracena Airport,Iquique,CL
1021,Diego Garcia Naval Support Facility,Diego Garcia,IO
1022,Diego Jimenez Torres Airport,Fajardo,PR
1023,Dien Bien Phu Airport,Dien Bien Phu,VN
1024,Diepholz Air Base,Diepholz,DE
1025,Digby / Annapolis Regional Airport,Digby,CA
1026,Dijon-Bourgogne Airport,Dijon/Longvic,FR
1027,Dikson Airport,Dikson,RU
1028,Dillant Hopkins Airport,Keene,US
1029,Dillingham Airfield,Mokuleia,US
1030,Dillingham Airport,Dillingham,US
1031,Dimapur Airport,Dimapur,IN
1032,Dimokritos Airport,Alexandroupolis,GR
1033,Dinard-Pleurtuit-Saint-Malo Airport,Dinard/Pleurtuit/Saint-Malo,FR
1034,Diomício Freitas Airport,Criciúma,BR
1035,Dionysios Solomos Airport,Zakynthos Island,GR
1036,Diori Hamani International Airport,Niamey,NE
1037,Dipolog Airport,Dipolog City,PH
1038,Diqing Airport,Shangri-La,CN
1039,Dix-Sept Rosado Airport,Mossoró,BR
1040,Diyarbakir Airport,Diyarbakir,TR
1041,Djanet Inedbirene Airport,Djanet,DZ
1042,Djerba Zarzis International Airport,Djerba,TN
1043,Djibouti-Ambouli Airport,Djibouti City,DJ
1044,Dnipropetrovsk International Airport,Dnipropetrovsk,UA
1045,Dobbins Air Reserve Base,Marietta,US
1046,Dodge City Regional Airport,Dodge City,US
1047,Dodoma Airport,Dodoma,TZ
1048,Dolbeau St Felicien Airport,Dolbeau-St-Félicien,CA
1049,Dole-Tavaux Airport,Dole/Tavaux,FR
1050,Dolinsk-Sokol Air Base,Dolinsk,RU
1051,Dollyar Air Base,Dollyar,AZ
1052,Dolna Mitropoliya Air Base,Dolna Mitropoliya,BG
1053,Dolon Air Base,Semey,KZ
1054,Domingo Faustino Sarmiento Airport,San Juan,AR
1055,Dominique Edward Osok Airport,Sorong-Papua Island,ID
1056,Domodedovo International Airport,Moscow,RU
1057,Don Miguel Hidalgo Y Costilla International Airport,Guadalajara,MX
1058,Don Mueang International Airport,Bangkok,TH
1059,Donaueschingen-Villingen Airport,Donaueschingen,DE
1060,Donegal Airport,Donegal,IE
1061,Donetsk International Airport,Donetsk,UA
1062,Dong Hoi Airport,Dong Hoi,VN
1063,Dong Tac Airport,Tuy Hoa,VN
1064,Dongji Aiport,Fuyuan,CN
1065,Dongola Airport,Dongola,SD
1066,Dongshan Airport,Hailar,CN
1067,Dongying Shengli Airport,Dongying,CN
1068,Donskoye Airport,Tambov,RU
1069,Dorokhovo Air Base,Bezhetsk,RU
1070,Dortmund Airport,Dortmund,DE
1071,Dothan Regional Airport,Dothan,US
